Longitude,Latitude,ElevationBottom
27.8013511594608,43.1864778070063,-13.2
27.8013679201199,43.1864579214655,-13.1
27.8013840608987,43.1864394233715,-13.1
27.8014000159651,43.1864221430407,-13
27.8014176872716,43.1864053709184,-13.1
27.8014339943083,43.1863862662902,-12.9
27.8014508333502,43.1863695580534,-12.9
27.8014689153502,43.1863525226222,-12.9
27.8014859854304,43.1863336739097,-12.9
27.8015032914224,43.1863181472446,-12.9
27.8015220967415,43.1863025776585,-12.8
27.801541872581,43.1862870526942,-12.8
27.8015587189194,43.1862728362064,-12.8
27.8015779284624,43.1862600448405,-12.7
27.801597236079,43.1862470594784,-12.7
27.8016184563534,43.1862320656558,-12.7
27.8016374040985,43.1862172919173,-12.7
27.8016584170354,43.1862045934607,-12.6
27.801680191322,43.1861910364777,-12.6
27.8017023043135,43.1861787586099,-12.6
27.8017230166443,43.1861646812784,-12.5
27.8017450204295,43.1861524113498,-12.6
27.801765723645,43.1861409358164,-12.6
27.8017874575558,43.1861285909022,-12.6
27.8018099775043,43.1861168012991,-12.5
27.8018315729111,43.1861056547942,-12.6
27.8018552608361,43.1860959378644,-12.6
27.8018789096084,43.1860862748446,-12.6
27.8019018041068,43.1860772766308,-12.5
27.8019254829889,43.1860683411339,-12.5
27.8019508091859,43.1860597228298,-12.5
27.8019740023265,43.1860523203542,-12.6
27.8019997791465,43.1860448939781,-12.5
27.8020251173873,43.1860382415527,-12.5
27.8020504356053,43.186031809732,-12.5
27.8020763964414,43.1860253066569,-12.5
27.8021013784986,43.1860193424078,-12.5
27.8021287715741,43.1860144784657,-12.6
27.8021539743085,43.1860092686676,-12.6
27.802180744202,43.1860042700667,-12.6
27.8022063844612,43.1859995989048,-12.7
27.8022317891216,43.1859953136923,-12.6
27.8022558214847,43.1859951053534,-12.6
27.8022829767262,43.1859962527182,-12.7
27.8023106412669,43.1859973995328,-12.8
27.802336147495,43.1859985386432,-12.8
27.8023623545734,43.1859996783039,-12.8
27.802385616827,43.186000822367,-12.9
27.8024113907837,43.1860080790889,-12.9
27.8024348471801,43.1860144601857,-12.9
27.8024578980105,43.1860213592177,-12.9
27.8024832501134,43.1860292237056,-13
27.8025069439686,43.1860381935738,-13.1
27.8025300145,43.1860468352545,-13.1
27.8025534723654,43.1860568607689,-13.1
27.8025760868406,43.1860668953707,-13.1
27.8026006833096,43.1860764260304,-13.1
27.8026223717657,43.1860853123911,-13.1
27.8026427278299,43.1860931412291,-13.2
27.8026637404531,43.1861007881957,-13.2
27.8026896792627,43.1861083768616,-13.2
27.8027148351343,43.1861158526706,-13.3
27.8027384505367,43.1861241694837,-13.3
27.8027629671067,43.1861299207025,-13.3
27.8027870439475,43.1861341542716,-13.3
27.8028147801183,43.1861376232121,-13.4
27.8028409209492,43.1861408302405,-13.4
27.8028675673635,43.1861439039699,-13.3
27.8028964299062,43.1861469354984,-13.3
27.8029216949576,43.1861499010273,-13.4
27.8029454550488,43.1861530202816,-13.4
27.8029707571809,43.1861565550049,-13.4
27.8029962326639,43.1861603378802,-13.5
27.8030201074084,43.1861644334027,-13.6
27.8030456569215,43.1861689362121,-13.5
27.8030696689544,43.1861734894389,-13.8
27.8030941256483,43.1861779847657,-13.7
27.8031177494281,43.1861831635519,-13.7
27.8031426673641,43.1861882562932,-13.8
27.8031659966306,43.1861930463273,-13.7
27.8031895827227,43.1861975341066,-13.6
27.8032140380208,43.1862027070695,-13.6
27.8032391874419,43.1862075446705,-13.5
27.8032645467896,43.1862122022699,-13.5
27.8032875831554,43.1862170410728,-13.6
27.8033112949688,43.1862226754379,-13.7
27.8033364265591,43.1862280588712,-13.6
27.8033600193117,43.1862335538997,-13.8
27.803383356718,43.1862398176117,-13.7
27.8034091537401,43.1862470800805,-13.7
27.8034321634054,43.1862532400368,-13.7
27.8034570589547,43.1862583855807,-13.7
27.8034795072655,43.1862632380924,-13.8
27.8035046664564,43.1862692422286,-13.8
27.8035288976402,43.1862766300448,-13.8
27.8035507638055,43.1862828059439,-13.7
27.803574710312,43.1862903226133,-13.8
27.8035979238978,43.1862979748063,-13.8
27.8036215697959,43.1863057528832,-13.8
27.8036444760466,43.1863141405107,-13.9
27.8036681460505,43.1863220998794,-13.9
27.8036901566145,43.1863315814373,-13.9
27.8037124301292,43.1863407709658,-13.8
27.8037355354274,43.1863504206152,-13.9
27.803757295219,43.1863609880574,-13.8
27.8037800006618,43.1863695469062,-13.9
27.8038036916481,43.1863781931894,-14
27.8038256588272,43.1863867625002,-14
27.8038478020363,43.186395217412,-14.1
27.8038706733702,43.1864034293347,-14.1
27.8038943333737,43.1864110817881,-14.1
27.8039178727132,43.1864186254665,-14
27.8039402287175,43.1864256564619,-14.1
27.8039607126306,43.1864326169265,-14
27.8039858587117,43.186439067368,-14.1
27.8040088086441,43.1864445902688,-14
27.8040337666456,43.1864498706908,-14.2
27.8040583882053,43.186455009985,-14.1
27.8040830109871,43.1864595052908,-14.1
27.80410647764,43.1864637835129,-14.1
27.8041289660622,43.186468057533,-14.1
27.8041525355651,43.1864730196705,-14.1
27.8041808931257,43.1864778957437,-14.1
27.8042047890479,43.1864825915678,-14.2
27.8042316376009,43.1864870868717,-14.1
27.8042552214056,43.1864920169874,-14.1
27.8042806256308,43.1864966995207,-14.1
27.8043084369387,43.1865013413745,-14.1
27.8043313929622,43.1865065933804,-14.2
27.8043590881008,43.1865118484261,-14.3
27.8043842133506,43.1865171979056,-14.1
27.8044101989011,43.186522332958,-14.2
27.8044350601781,43.1865272950608,-14.1
27.8044608554038,43.1865330552946,-14.1
27.8044855807856,43.1865391815471,-14
27.8045108779336,43.1865449521773,-14.1
27.8045370106303,43.1865515154517,-14.1
27.804561909147,43.1865581366535,-14.1
27.8045855276823,43.1865645330173,-14.1
27.8046113399756,43.1865712376325,-14.2
27.8046355769331,43.1865777030823,-14.2
27.8046584846001,43.1865840378956,-14.1
27.8046843720834,43.1865926997638,-14.1
27.8047090354538,43.1866003060756,-14.2
27.8047348798858,43.1866077490073,-14.1
27.8047595333649,43.1866150433667,-14
27.8047860783705,43.1866222577978,-14.1
27.8048113787496,43.1866287993756,-14
27.80483424566,43.1866347210098,-14
27.8048579596477,43.1866404827851,-14
27.8048832577176,43.1866462227279,-13.9
27.8049069326316,43.1866519710278,-13.9
27.8049308833536,43.186657556769,-13.9
27.8049554287228,43.1866633033654,-14
27.8049788350582,43.186668558279,-13.9
27.8050049449104,43.1866737295565,-14
27.805027841331,43.1866792389828,-14
27.8050533033336,43.1866855690609,-14
27.8050767911046,43.1866918787743,-14
27.8051013940993,43.186698071625,-13.9
27.805123359535,43.186705050912,-13.8
27.8051486956355,43.1867130179288,-13.9
27.805173887781,43.1867196431421,-13.9
27.8051976195522,43.1867255532859,-13.8
27.8052230999986,43.1867315120187,-14
27.8052473866693,43.1867375530958,-14
27.8052728175597,43.1867444171463,-14.2
27.8052981287901,43.1867501707582,-14.1
27.8053218087728,43.1867557504518,-14
27.8053446890963,43.1867605320767,-14
27.8053697548442,43.1867653799607,-14
27.8053936954237,43.18677069728,-13.9
27.8054177397662,43.186776268458,-13.9
27.8054410974643,43.1867815376002,-14.1
27.8054667125602,43.1867863002218,-14.2
27.8054916543058,43.1867909085714,-14.1
27.8055153322133,43.1867955270879,-14
27.8055406691453,43.1868003296691,-14.1
27.8055659878047,43.1868056410981,-14
27.8055893630066,43.1868112103891,-13.9
27.8056129401823,43.186816502384,-13.9
27.8056361927139,43.1868220875818,-13.9
27.8056591169936,43.186830152332,-14
27.8056857259453,43.1868363237253,-13.9
27.8057113444725,43.1868426962055,-14
27.8057366576885,43.1868495050777,-14
27.8057603495508,43.18685633049,-14
27.80578422209,43.186863133247,-14
27.8058071578561,43.1868699616042,-14
27.8058320904217,43.1868766725677,-14
27.8058581501339,43.1868829251347,-14
27.8058858012684,43.1868890644765,-14.1
27.8059089322042,43.18689653639,-14
27.8059329530975,43.1869027080639,-14
27.8059576783276,43.1869089334502,-14
27.8059811867233,43.1869145003071,-14
27.8060069234283,43.1869215561253,-13.9
27.806030622263,43.1869282685925,-13.9
27.8060559304193,43.1869342198231,-14
27.8060795912254,43.186940152824,-14
27.8061049414912,43.1869486807973,-13.9
27.8061285323408,43.1869549187347,-14
27.8061525341688,43.1869618817571,-14
27.8061751526343,43.1869697642241,-13.9
27.8061987413459,43.186977607707,-14
27.8062237584602,43.1869858709532,-13.9
27.8062462094458,43.1869933783324,-14
27.8062705087608,43.1870014591028,-13.9
27.8062944768184,43.1870095353536,-14
27.8063189125947,43.1870170445746,-13.9
27.8063420360533,43.1870242263383,-13.9
27.8063663055667,43.1870311037064,-14
27.806391575428,43.1870377305775,-13.9
27.8064144107072,43.187044698241,-14.1
27.8064375563695,43.1870528978447,-14
27.8064609610195,43.1870615452963,-14
27.8064864879657,43.1870686887095,-14.1
27.8065112699619,43.1870755547083,-14
27.8065360647359,43.187082007963,-14
27.806561424039,43.1870888004409,-14
27.8065864555765,43.1870956230981,-14.1
27.8066104110691,43.1871024360085,-14.1
27.8066356944098,43.1871094044308,-14.1
27.8066616601512,43.187115861717,-14
27.8066863666109,43.1871219817898,-14.1
27.8067125182355,43.1871281368894,-14
27.8067377816063,43.1871346944066,-14
27.8067651751638,43.1871412508143,-14
27.8067908068263,43.1871477159064,-14
27.8068171089596,43.1871545581345,-14.2
27.8068427544831,43.1871613742765,-14.2
27.8068660225966,43.1871678997007,-14.1
27.8068938861322,43.1871760394085,-14.3
27.8069199193923,43.1871839998028,-14.1
27.8069446093741,43.1871899365582,-14.2
27.8069726990767,43.1871976315306,-14
27.8069973547273,43.1872044419496,-14.1
27.8070231955722,43.1872111642593,-14.1
27.8070473208365,43.1872173197791,-14.1
27.8070733856626,43.1872236855159,-13.9
27.8070963048878,43.1872304496069,-14
27.8071210519252,43.1872365849305,-14
27.8071432258979,43.1872427257808,-13.9
27.8071673171361,43.1872485110754,-14.1
27.807189403371,43.1872541213318,-14.1
27.807215470392,43.1872598155609,-14
27.8072377972741,43.1872658373633,-14.1
27.8072596466434,43.1872719882143,-14.3
27.8072840352492,43.187278050234,-14.4
27.8073061797617,43.1872845260943,-14.2
27.8073303756662,43.1872922934158,-14.2
27.8073551537179,43.1873006794302,-14.2
27.8073790267571,43.1873076608455,-14.2
27.8074038828776,43.1873151926611,-14.1
27.8074251612061,43.1873227247328,-14.1
27.8074486299639,43.1873294327342,-14.1
27.8074715020084,43.187337102617,-14.2
27.8074934358638,43.1873440131827,-14.1
27.8075139373425,43.1873502559957,-14.2
27.8075378101206,43.1873570986028,-14.2
27.8075588397684,43.187362601175,-14.3
27.8075825493158,43.1873678652448,-14.3
27.8076064681266,43.1873736043252,-14.4
27.8076280937501,43.1873793522127,-14.3
27.807650992526,43.1873849951849,-14.4
27.8076731826629,43.1873906566585,-14.2
27.8076973194455,43.1873963505147,-14.1
27.8077193885289,43.1874020057197,-14.2
27.8077427389776,43.1874085931782,-14
27.8077656678355,43.187416907356,-14.1
27.8077867494531,43.1874236551928,-14.1
27.807811954494,43.1874313166069,-14
27.807834230699,43.1874377891281,-14
27.8078566342813,43.1874444172244,-14.1
27.8078802096129,43.1874510232643,-14
27.8079035053605,43.1874577932666,-14
27.8079292543934,43.1874643811027,-14
27.8079521516137,43.1874707490951,-14.1
27.8079782644584,43.187476945037,-14.1
27.8080019354061,43.187483179289,-14
27.8080272654949,43.1874892364594,-14.2
27.8080526479612,43.1874951258499,-14.1
27.8080762774366,43.187501025786,-14.1
27.80810207275,43.1875062674757,-14.1
27.8081292854559,43.1875115315222,-14.2
27.8081529804875,43.1875167835792,-14.5
27.8081807615743,43.187522317712,-14.3
27.8082044596904,43.1875286866886,-14.3
27.808232228685,43.1875354150442,-14.3
27.8082572506777,43.1875416783771,-14.3
27.8082834842092,43.187548180308,-14.4
27.8083111114005,43.1875553554702,-14.2
27.8083358780439,43.1875625625286,-14.5
27.8083604337507,43.1875692336841,-14.4
27.808385665133,43.1875754282514,-14.5
27.8084092747196,43.1875814634781,-14.4
27.8084342671013,43.1875875900809,-14.5
27.8084576033201,43.1875937342297,-14.6
27.8084811687005,43.1875999260336,-14.6
27.8085065723664,43.1876062018623,-14.6
27.8085302953228,43.1876122867087,-14.6
27.8085531364711,43.1876180409151,-14.6
27.8085783444227,43.1876241630323,-14.6
27.8086030771085,43.1876309719341,-14.6
27.8086278156938,43.1876378669936,-14.7
27.8086592101739,43.1876472070613,-14.8
27.8086879188396,43.1876561288871,-14.6
27.8087187400213,43.1876644382329,-14.7
27.808750168534,43.1876728948774,-14.8
27.8087813385621,43.1876811073718,-14.7
27.8088152900419,43.187689232882,-14.8
27.808846745013,43.1876983507632,-14.8
27.8088812180982,43.1877067445503,-14.6
27.8089174390365,43.1877150491834,-14.7
27.8089518093765,43.1877233069992,-14.7
27.8089881860905,43.1877319548439,-14.7
27.8090230452999,43.1877405023158,-14.6
27.8090566513008,43.187749882512,-14.8
27.8090937568198,43.1877599170696,-15
27.8091274573889,43.1877693644661,-14.9
27.809165619214,43.1877790354737,-14.8
27.8091993161109,43.1877890193144,-14.7
27.8092363927842,43.1877977256481,-14.9
27.8092711671057,43.1878077220132,-14.8
27.8093081834732,43.187817102274,-15
27.8093452751998,43.1878256596447,-14.9
27.8093789378595,43.1878334165404,-14.8
27.8094126088284,43.1878419132855,-14.9
27.8094474507354,43.1878502735336,-14.9
27.8094845311586,43.1878582965878,-14.9
27.8095182988854,43.1878672576899,-14.9
27.8095518795834,43.1878754014611,-15
27.8095865473039,43.1878852442769,-15
27.809622265076,43.1878936013415,-14.9
27.8096571922112,43.1879021502405,-15.1
27.8096916421705,43.1879109504899,-14.9
27.8097251192839,43.1879195668606,-14.8
27.8097602853956,43.187928076007,-14.9
27.8097934440507,43.1879367581539,-14.9
27.8098313534016,43.1879457993937,-14.9
27.8098642903323,43.1879541482599,-15
27.8098991653295,43.187962126614,-14.9
27.8099351589353,43.1879706883772,-14.9
27.8099707063555,43.1879793449858,-14.9
27.8100043862103,43.1879877213065,-14.9
27.8100388150994,43.1879974347469,-14.8
27.8100751770396,43.1880056372104,-14.9
27.8101099492436,43.1880140991217,-15
27.8101458767505,43.188022667948,-15
27.8101806755335,43.1880310393227,-14.8
27.8102177200487,43.1880395438552,-14.8
27.8102514169972,43.1880471606569,-15
27.8102862310376,43.1880557192167,-14.9
27.8103199164964,43.1880644903269,-15
27.8103549949637,43.1880730143123,-15
27.8103872799171,43.1880816489376,-15
27.8104220787,43.1880898793207,-14.9
27.8104557984605,43.1880987014594,-14.9
27.8104901011294,43.188107673408,-15
27.8105261449782,43.1881179875777,-14.9
27.8105579531035,43.1881264564969,-15.1
27.8105950428861,43.1881357272134,-15.1
27.8106320763713,43.1881443002212,-15
27.8106668902339,43.1881533607282,-14.9
27.8107036530257,43.1881630520344,-15
27.8107376090892,43.1881716721574,-14.9
27.8107704970795,43.1881809044155,-15
27.8108083050829,43.1881893713848,-15
27.8108454026807,43.188199012233,-15
27.8108790806167,43.1882094015637,-15
27.8109161534911,43.188219440207,-15
27.8109531962721,43.1882291206583,-15
27.8109902522191,43.1882394430627,-15
27.8110273233654,43.1882479399396,-15.2
27.8110643298178,43.1882563384934,-15.1
27.8111014431184,43.1882654895472,-15.1
27.8111388362881,43.1882742382768,-15.1
27.8111758075988,43.1882837107317,-15.2
27.8112127113697,43.1882926566321,-15.1
27.8112496286486,43.1883022990213,-15.2
27.8112855598457,43.1883108118982,-15.4
27.8113227742999,43.1883202815678,-15.2
27.8113588192539,43.1883304110846,-15.2
27.811396955914,43.1883408620732,-15.3
27.8114326641565,43.1883522826351,-15.1
27.8114697613444,43.1883626476574,-15.2
27.8115034043642,43.1883706186824,-15.3
27.8115388526059,43.1883774725463,-15.2
27.8115741154581,43.1883848789537,-15.2
27.8116076883711,43.1883940735651,-15.3
27.8116448718172,43.1884025212734,-15.2
27.8116808030144,43.1884109755874,-15.2
27.8117187608984,43.1884215085573,-15.2
27.8117526654086,43.1884313003534,-15.1
27.8117904404435,43.1884398764788,-15.2
27.8118267589203,43.1884504011822,-15
27.8118638402476,43.1884607077982,-15.2
27.811898210396,43.1884716469889,-15.1
27.8119336189098,43.1884806152973,-15.1
27.8119716008599,43.1884902031757,-15
27.8120082110116,43.1884989776159,-15.1
27.8120423972606,43.1885081870937,-15.2
27.8120796532656,43.1885167060334,-15.1
27.8121180310057,43.1885252603117,-15
27.8121554267897,43.1885346089161,-15.2
27.8121905879729,43.1885430612802,-15.2
27.8122274203866,43.1885526871529,-15.4
27.8122632111063,43.1885621623592,-15.2
27.8123006161651,43.1885717973067,-15.3
27.8123365473623,43.1885826004511,-15.3
27.8123724785594,43.1885925238347,-15.2
27.8124068999143,43.1886023689481,-15.3
27.8124443409537,43.1886118230776,-15.2
27.8124813560258,43.1886223169275,-15.2
27.8125145730759,43.1886332845854,-15.4
27.8125498500308,43.1886427423806,-15.3
27.8125835816936,43.1886525269489,-15.1
27.8126203324762,43.1886629391164,-15.1
27.8126554069926,43.1886720604091,-15.2
27.8126935537486,43.1886822826038,-15.2
27.8127264539754,43.1886909637098,-15.2
27.8127641144622,43.1887027192985,-15.3
27.8128000082648,43.1887123747533,-15.6
27.812836579584,43.188721280588,-15.5
27.8128732526496,43.1887298406879,-15.3
27.8129069400956,43.1887385283784,-15.2
27.8129440110018,43.1887474505982,-15.2
27.8129773256965,43.1887571533472,-15.3
27.8130147644677,43.18876679953,-15.3
27.8130506918826,43.1887755917008,-15.2
27.813085593242,43.1887846892271,-15.4
27.8131203204905,43.1887932507214,-15.3
27.8131565735477,43.1888018612202,-15.4
27.813194381179,43.1888112361862,-15.3
27.813228859697,43.1888211032042,-15.4
27.8132662513292,43.1888299747763,-15.3
27.8133021745216,43.1888394704138,-15.3
27.8133381878126,43.1888469823726,-15.4
27.8133732434478,43.1888555880681,-15.4
27.8134100072061,43.1888646563383,-15.3
27.8134458327948,43.1888740844149,-15.3
27.8134803571381,43.1888827138922,-15.3
27.8135155509413,43.1888909436886,-15.3
27.8135522094337,43.1888988369561,-15.4
27.8135881253544,43.1889068635634,-15.5
27.81362328245,43.1889147452722,-15.3
27.8136596242581,43.1889233951045,-15.5
27.8136929500546,43.1889346481136,-15.6
27.813731880492,43.188943824248,-15.5
27.8137677967178,43.1889521496966,-15.4
27.8138037379125,43.1889600363684,-15.3
27.8138388586315,43.1889687495133,-15.4
27.8138742053074,43.1889775319754,-15.4
27.8139085372375,43.1889866535871,-15.5
27.8139467476523,43.1889952664379,-15.6
27.8139863034682,43.1890047332901,-15.5
27.8140217639736,43.1890136527069,-15.5
27.814059415992,43.1890224988453,-15.6
27.8140971760225,43.1890310250698,-15.6
27.8141300874049,43.1890394589115,-15.6
27.8141705053049,43.1890502035042,-15.5
27.8142049696139,43.1890596461297,-15.5
27.8142431292805,43.1890691640323,-15.6
27.8142797767007,43.1890785730954,-15.6
27.8143194833348,43.1890869074967,-15.7
27.8143532084479,43.1890962934605,-15.7
27.814393608399,43.1891050881712,-15.7
27.8144280888667,43.1891140419073,-15.6
27.814463996459,43.1891226444605,-15.7
27.8145037325403,43.1891322834879,-15.7
27.8145417694103,43.189141802658,-15.6
27.8145799899677,43.189151390682,-15.6
27.8146181783811,43.189160301673,-15.7
27.8146541095783,43.189169880422,-15.7
27.8146885056439,43.1891788946999,-15.7
27.8147285678602,43.18918761672,-15.7
27.8147641717848,43.1891965888422,-15.7
27.8148023826197,43.1892052037036,-15.8
27.8148367699977,43.1892141943809,-15.7
27.8148764736578,43.1892230605308,-15.7
27.8149116465843,43.1892326098055,-15.7
27.814949072593,43.1892422958673,-15.7
27.8149864731519,43.189252454468,-15.8
27.8150238638658,43.1892624935051,-15.9
27.8150609222835,43.1892720281013,-15.8
27.8150942667433,43.1892825895665,-15.7
27.8151324267553,43.1892934608292,-15.8
27.8151690984102,43.1893033422645,-15.9
27.8152056209212,43.1893124168964,-15.7
27.8152433740823,43.1893216527779,-15.8
27.8152813932726,43.1893318534985,-15.8
27.8153188367255,43.1893417251463,-15.9
27.8153517533561,43.1893512197883,-15.9
27.815392208834,43.1893620157695,-15.8
27.8154266303169,43.1893728171676,-15.8
27.8154638355787,43.1893822598181,-15.9
27.8155007608681,43.1893911390831,-15.8
27.8155361877374,43.1894028607023,-15.9
27.8155742250133,43.189413675507,-15.7
27.815615269102,43.1894254003962,-16
27.8156497206034,43.1894354651495,-15.9
27.8156886844548,43.189443892154,-15.9
27.815727554093,43.1894549951246,-15.8
27.8157656751268,43.1894653713198,-15.9
27.8158017240987,43.1894756538269,-15.8
27.8158398390841,43.1894856482984,-15.8
27.8158780608951,43.1894967008225,-15.9
27.8159139471782,43.1895069884787,-15.9
27.8159536313585,43.1895192989051,-15.8
27.8159941036905,43.1895295795042,-15.9
27.8160330912574,43.1895396746455,-15.8
27.8160712025904,43.1895507643578,-15.9
27.8161070435081,43.189561648471,-15.9
27.8161452542599,43.1895721894823,-15.8
27.8161827331691,43.1895848041318,-15.9
27.8162201309157,43.1895962955739,-15.9
27.8162597391202,43.1896074204821,-16
27.8162956991779,43.1896190620632,-16
27.8163338930449,43.1896307886538,-16
27.8163716865297,43.1896435134903,-16
27.8164087597704,43.189656548802,-15.8
27.8164439933305,43.1896680413201,-15.9
27.8164821016335,43.1896789950326,-16
27.8165180292298,43.1896915995312,-15.9
27.8165533503387,43.1897034367617,-15.8
27.8165914099055,43.1897152731951,-15.9
27.8166272914958,43.1897284162715,-16.1
27.8166624330363,43.1897404026475,-15.9
27.8167021878157,43.1897540445411,-16
27.8167363693511,43.1897665475603,-16
27.8167770146827,43.1897781286503,-15.9
27.8168118068854,43.1897902216322,-16
27.8168504345576,43.1898017005744,-16
27.8168863237725,43.1898142837968,-15.9
27.8169222512245,43.1898268524051,-15.9
27.8169597296035,43.1898388423129,-15.9
27.8169963860087,43.1898502478552,-16
27.8170300219913,43.1898622284379,-16
27.8170704825864,43.1898756535633,-15.9
27.8171038268414,43.1898872965005,-15.9
27.8171423449807,43.1898995971792,-15.9
27.8171782761779,43.1899106007853,-16
27.8172164755318,43.1899221738917,-15.9
27.8172545958599,43.1899337173282,-16
27.817292858297,43.1899452119293,-15.9
27.8173309837657,43.1899563066342,-15.9
27.8173684992836,43.1899690038775,-15.9
27.8174063886724,43.1899804150601,-16
27.8174432801275,43.1899925383913,-16
27.8174814002861,43.1900043569347,-15.9
27.8175196225508,43.1900150819743,-16
27.8175555537479,43.1900260894865,-16
27.8175930252892,43.1900383369993,-15.9
27.8176304053507,43.1900498227476,-15.9
27.8176678994336,43.1900606365766,-15.9
27.8177053272556,43.1900717579194,-16
27.8177412488453,43.190083241967,-16.1
27.8177801237301,43.1900947581038,-16
27.8178145978511,43.1901073542117,-15.9
27.8178519861244,43.1901185630899,-16
27.8178879173215,43.1901302202286,-16
27.817926044314,43.1901412867333,-15.9
27.8179642597448,43.1901514582303,-16
27.8180029298832,43.1901632151134,-16.1
27.8180406249094,43.1901737688178,-16
27.8180735719388,43.1901841016265,-16.1
27.8181110204156,43.1901960681052,-16
27.8181484185008,43.1902075705342,-16
27.818185879652,43.1902211934141,-16.1
27.818224885144,43.1902316892346,-16.2
27.8182630111033,43.1902423403875,-16
27.8182966270894,43.1902530348126,-16
27.8183370572859,43.190264536759,-16.2
27.8183745132943,43.1902749404867,-16.1
27.8184118739564,43.1902864442735,-16.2
27.8184484330867,43.1902969687744,-16.1
27.8184852660009,43.190308516211,-16.1
27.8185256960709,43.1903204065278,-16
27.818563154955,43.1903319158804,-16
27.8185993370594,43.1903455995106,-16
27.8186373561716,43.1903554614797,-16.2
27.8186717463557,43.1903669805723,-16.2
27.8187114007757,43.1903775427479,-16.1
27.8187487335147,43.1903888565325,-16.1
27.8187861972502,43.1903999739288,-16.1
27.8188250773461,43.1904113274841,-16.3
27.8188647625455,43.1904221165182,-16.2
27.8189029736409,43.19043323126,-16.2
27.8189401676374,43.1904448322085,-16.2
27.8189792820672,43.1904573370231,-16.2
27.819016781012,43.1904687101124,-16.3
27.8190541740477,43.1904803220215,-16.3
27.8190916124259,43.1904920714176,-16.3
27.8191312307278,43.1905028112123,-16.1
27.8191702628298,43.1905132194526,-16.3
27.8192058168186,43.1905235813806,-16.2
27.8192468460234,43.1905338413991,-16.2
27.8192847084987,43.1905449555764,-16.3
27.8193206509314,43.1905554644197,-16.2
27.8193572466334,43.1905664385459,-16.3
27.8193984941812,43.1905775298081,-16.3
27.8194314691889,43.1905873933836,-16.3
27.8194719096806,43.1905972508288,-16.3
27.8195116202041,43.1906070903487,-16.3
27.8195497351896,43.1906172820001,-16.5
27.8195869347004,43.1906286586232,-16.3
27.8196230896421,43.1906380812854,-16.3
27.8196604824472,43.1906467833019,-16.4
27.8196979438038,43.1906594554555,-16.3
27.8197323452502,43.1906702649487,-16.5
27.8197743051717,43.1906798635732,-16.4
27.8198117157093,43.1906916102236,-16.4
27.819846167566,43.1907005297205,-16.3
27.8198857135717,43.1907104077234,-16.5
27.8199252595775,43.1907198209732,-16.7
27.8199629439568,43.1907296437717,-16.5
27.8200003570103,43.1907405061277,-16.4
27.8200377811742,43.1907509223465,-16.4
27.8200782632714,43.1907624309676,-16.5
27.8201185902682,43.190772830064,-16.4
27.8201583255555,43.1907836365976,-16.6
27.8201942852369,43.1907930286776,-16.4
27.8202324279354,43.1908043685685,-16.4
27.8202683591325,43.1908152824911,-16.4
27.8203073297358,43.1908254120778,-16.4
27.8203432558503,43.1908344749422,-16.4
27.820380621704,43.1908437053609,-16.5
27.8204180875765,43.1908526332179,-16.4
27.8204555282776,43.1908632122819,-16.4
27.8204929291147,43.190873621407,-16.4
27.8205304284954,43.1908850548871,-16.4
27.8205670428941,43.1908942245356,-16.4
27.8206051687381,43.1909033310593,-16.5
27.8206421201097,43.1909141441225,-16.6
27.8206815678997,43.190924940847,-16.6
27.8207174990969,43.190935115635,-16.5
27.8207548947167,43.1909469878925,-16.5
27.8207893614911,43.1909601393898,-16.4
27.8208289470135,43.1909713533501,-16.5
27.8208656929398,43.1909840947993,-16.5
27.8209031838069,43.1909941306397,-16.4
27.8209397891807,43.1910043810082,-16.5
27.8209757831476,43.1910154861849,-16.4
27.8210139314733,43.1910254063878,-16.5
27.8210521140556,43.1910373897565,-16.5
27.8210901972006,43.1910479051082,-16.5
27.8211284621642,43.1910592648525,-16.6
27.8211648823444,43.1910696097938,-16.6
27.8212025702583,43.1910798416061,-16.6
27.8212399885744,43.1910910610162,-16.6
27.8212773965204,43.1911014669017,-16.6
27.8213148705263,43.1911122595503,-16.5
27.8213535140172,43.1911232172736,-16.7
27.8213912090434,43.1911343304874,-16.5
27.8214286424834,43.1911458466398,-16.5
27.8214630714377,43.1911591187167,-16.6
27.8214990026348,43.1911710331788,-16.5
27.8215372312231,43.1911819937576,-16.6
27.8215753905406,43.1911934848968,-16.5
27.8216121786323,43.1912027640145,-16.5
27.8216486960608,43.1912132030205,-16.5
27.8216846116282,43.1912241426772,-16.5
27.8217212471207,43.1912352456889,-16.6
27.8217595038141,43.1912460665456,-16.6
27.8217954350113,43.1912552867698,-16.6
27.8218298865127,43.1912664274912,-16.5
27.8218660454924,43.1912784369734,-16.5
27.8219044790492,43.1912906384093,-16.5
27.8219406843348,43.1913010539589,-16.5
27.8219766313412,43.1913122780988,-16.4
27.8220110221942,43.1913221327719,-16.5
27.8220492048346,43.1913331354696,-16.6
27.8220858788549,43.191343720086,-16.7
27.8221233670706,43.1913545207468,-16.6
27.8221607305664,43.1913643750886,-16.5
27.8221973983093,43.1913744947541,-16.5
27.822233289479,43.1913881200851,-16.6
27.8222685541009,43.1914005468572,-16.6
27.8223059722605,43.1914127731128,-16.5
27.8223433857678,43.1914235292734,-16.7
27.8223793169649,43.191433949784,-16.6
27.8224181773357,43.1914458816373,-16.6
27.8224534365754,43.1914580481886,-16.5
